"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;aff;ghm;ponder;ponder_cn;dms;pct_rea;pct_si;pct_sc;age_moy;age_med;pct_homme;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 10:19:46";="600100648";04M074 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 4;0;04M074;2;2;7;0;0;0;71.5;71.5;50;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:46";="600100648";08M191 Autres pathologies de l'appareil musculosquelettique et du tissu conjonctif, niveau 1;0;08M191;2;2;2;0;0;0;65.5;65.5;50;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:46";="600100648";08M293 Autres pathologies rachidiennes relevant d'un traitement médical, niveau 3;0;08M293;2;2;20;0;0;0;91.5;91.5;50;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:46";="600100648";01M193 Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 3;0;01M193;1;1;28;0;0;0;73;73;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:46";="600100648";04M034 Bronchites et asthme, âge supérieur à 17 ans, niveau 4;0;04M034;1;1;22;0;0;0;85;85;0;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:46";="600100648";04M093 Tumeurs de l'appareil respiratoire, niveau 3;0;04M093;1;1;22;0;0;0;72;72;0;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:46";="600100648";07M062 Affections malignes du système hépato-biliaire ou du pancréas, niveau 2;0;07M062;1;1;17;0;0;0;85;85;0;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:46";="600100648";08M101 Maladies osseuses et arthropathies spécifiques, niveau 1;0;08M101;1;1;1;0;0;0;54;54;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:46";="600100648";08M192 Autres pathologies de l'appareil musculosquelettique et du tissu conjonctif, niveau 2;0;08M192;1;1;7;0;0;0;90;90;0;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:46";="600100648";09M053 Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 3;0;09M053;1;1;10;0;0;0;85;85;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:46";="600100648";11M044 Infections des reins et des voies urinaires, âge supérieur à 17 ans, niveau 4;0;11M044;1;1;21;0;0;0;93;93;0;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:46";="600100648";11M064 Insuffisance rénale, sans dialyse, niveau 4;0;11M064;1;1;12;0;0;0;85;85;0;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:46";="600100648";18M03T Maladies virales, âge supérieur à 17 ans, très courte durée;0;18M03T;1;1;1;0;0;0;92;92;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:46";="600100648";20Z042 Ethylisme avec dépendance, niveau 2;0;20Z042;1;1;21;0;0;0;31;31;0;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:46";="600100648";23Z02Z Soins Palliatifs, avec ou sans acte;0;23Z02Z;1;1;37;0;0;0;78;78;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:46";="600100648";Autres;1;Autres;2;2;12.5;0;0;0;74;74;50;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 13:05:31";="620000026";01M303 Accidents vasculaires intracérébraux non transitoires, niveau 3;0;01M303;2;2;26;0;0;0;77.5;77.5;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:31";="620000026";01M082 Maladies dégénératives du système nerveux, âge inférieur à 80 ans, niveau 2;0;01M082;1;1;21;0;0;0;79;79;100;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:31";="620000026";01M302 Accidents vasculaires intracérébraux non transitoires, niveau 2;0;01M302;1;1;11;0;0;0;75;75;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:31";="620000026";01M30T Transferts et autres séjours courts pour accidents vasculaires intracérébraux non transitoires;0;01M30T;1;1;1;0;0;0;61;61;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:31";="620000026";01M313 Autres accidents vasculaires cérébraux non transitoires, niveau 3;0;01M313;1;1;28;0;0;0;87;87;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:31";="620000026";04M112 Signes et symptômes respiratoires, niveau 2;0;04M112;1;1;3;100;0;0;71;71;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:31";="620000026";08C242 Prothèses de genou, niveau 2;0;08C242;1;1;4;0;0;0;69;69;100;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:31";="620000026";18M103 Maladies infectieuses sévères, niveau 3;0;18M103;1;1;13;0;0;0;86;86;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";04M073 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 3;0;04M073;37;37;12.486486486;0;0;35.135135135;87;87;37.837837838;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";04M072 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 2;0;04M072;23;23;8.9565217391;0;0;21.739130435;83.782608696;86;21.739130435;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";18M033 Maladies virales, âge supérieur à 17 ans, niveau 3;0;18M033;14;14;10.285714286;0;0;21.428571429;85.428571429;85;21.428571429;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";18M03T Maladies virales, âge supérieur à 17 ans, très courte durée;0;18M03T;12;12;0.75;0;0;66.666666667;71.333333333;75;33.333333333;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";01M34Z Anomalies de la démarche d'origine neurologique;0;01M34Z;7;7;8;0;0;14.285714286;83.857142857;88;14.285714286;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";08M193 Autres pathologies de l'appareil musculosquelettique et du tissu conjonctif, niveau 3;0;08M193;7;7;12;0;0;0;92.142857143;93;14.285714286;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";04M074 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 4;0;04M074;6;6;17.833333333;0;0;33.333333333;86.666666667;85.5;50;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";19M063 Troubles mentaux d'origine organique et retards mentaux, âge supérieur à 79 ans, niveau 3;0;19M063;5;5;18.6;0;0;0;86.8;87;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";04M071 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 1;0;04M071;4;4;2;0;0;50;84.75;86;25;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";04M07T Transferts et autres séjours courts pour infections et inflammations respiratoires, âge supérieur à 17 ans;0;04M07T;4;4;0.75;0;0;50;64.75;67;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";08M043 Fractures de la hanche et du bassin, niveau 3;0;08M043;2;2;10;0;0;0;91;91;50;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";11M044 Infections des reins et des voies urinaires, âge supérieur à 17 ans, niveau 4;0;11M044;2;2;15.5;0;0;0;83.5;83.5;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";18M031 Maladies virales, âge supérieur à 17 ans, niveau 1;0;18M031;2;2;2;0;0;100;80;80;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";19M064 Troubles mentaux d'origine organique et retards mentaux, âge supérieur à 79 ans, niveau 4;0;19M064;2;2;20.5;0;0;0;89;89;100;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";19M072 Troubles mentaux d'origine organique et retards mentaux, âge inférieur à 80 ans, niveau 2;0;19M072;2;2;15;0;0;0;73.5;73.5;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";19M074 Troubles mentaux d'origine organique et retards mentaux, âge inférieur à 80 ans, niveau 4;0;19M074;2;2;29;0;0;0;74.5;74.5;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";04M133 Oedème pulmonaire et détresse respiratoire, niveau 3;0;04M133;1;1;28;0;0;100;84;84;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";08M314 Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, niveau 4;0;08M314;1;1;9;0;0;0;79;79;100;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";09M064 Ulcères cutanés, niveau 4;0;09M064;1;1;17;0;0;0;89;89;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";10M163 Troubles métaboliques, âge supérieur à 17 ans, niveau 3;0;10M163;1;1;17;0;0;0;74;74;100;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";Autres;1;Autres;28;28;11.214285714;0;0;14.285714286;85.321428571;88;39.285714286;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";04M073 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 3;0;04M073;16;16;14.375;0;0;0;82.9375;83.5;18.75;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";04M074 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 4;0;04M074;3;3;20.333333333;0;0;0;89.333333333;87;33.333333333;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";08M193 Autres pathologies de l'appareil musculosquelettique et du tissu conjonctif, niveau 3;0;08M193;2;2;13;0;0;0;85;85;50;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";08M263 Fractures du rachis, niveau 3;0;08M263;2;2;25;0;0;0;86.5;86.5;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";01M283 Hydrocéphalies, niveau 3;0;01M283;1;1;9;0;0;0;86;86;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";04M072 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 2;0;04M072;1;1;7;0;0;0;55;55;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";11M044 Infections des reins et des voies urinaires, âge supérieur à 17 ans, niveau 4;0;11M044;1;1;21;0;0;0;88;88;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";18M033 Maladies virales, âge supérieur à 17 ans, niveau 3;0;18M033;1;1;8;0;0;0;80;80;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";19M063 Troubles mentaux d'origine organique et retards mentaux, âge supérieur à 79 ans, niveau 3;0;19M063;1;1;9;0;0;0;85;85;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";19M074 Troubles mentaux d'origine organique et retards mentaux, âge inférieur à 80 ans, niveau 4;0;19M074;1;1;29;0;0;0;77;77;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";20Z063 Troubles mentaux organiques induits par l'alcool ou d'autres substances, niveau 3;0;20Z063;1;1;14;0;0;0;74;74;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";04M072 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 2;0;04M072;17;17;7.2352941176;0;0;0;76.823529412;79;52.941176471;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";04M073 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 3;0;04M073;14;14;14.928571429;0;14.285714286;28.571428571;81.071428571;83.5;28.571428571;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";05M092 Insuffisances cardiaques et états de choc circulatoire, niveau 2;0;05M092;7;7;8.5714285714;0;0;0;84.857142857;93;42.857142857;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";18M033 Maladies virales, âge supérieur à 17 ans, niveau 3;0;18M033;7;7;11.428571429;0;14.285714286;0;81;81;28.571428571;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";05M093 Insuffisances cardiaques et états de choc circulatoire, niveau 3;0;05M093;6;6;17.5;0;0;16.666666667;85.5;86;83.333333333;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";04M07T Transferts et autres séjours courts pour infections et inflammations respiratoires, âge supérieur à 17 ans;0;04M07T;5;5;1;0;0;0;76;81;60;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";04M202 Bronchopneumopathies chroniques surinfectées, niveau 2;0;04M202;4;4;10.75;0;0;0;74.5;75.5;75;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";08M193 Autres pathologies de l'appareil musculosquelettique et du tissu conjonctif, niveau 3;0;08M193;4;4;20.5;0;0;0;82.75;79.5;50;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";11M043 Infections des reins et des voies urinaires, âge supérieur à 17 ans, niveau 3;0;11M043;4;4;7.25;0;0;0;85.5;86;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";04M074 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 4;0;04M074;3;3;14.666666667;0;0;0;86.666666667;90;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";07M022 Affections des voies biliaires, niveau 2;0;07M022;3;3;4;0;0;0;69.666666667;64;66.666666667;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";04M033 Bronchites et asthme, âge supérieur à 17 ans, niveau 3;0;04M033;2;2;8.5;0;0;0;84;84;50;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";04M071 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 1;0;04M071;2;2;2;0;0;50;77.5;77.5;100;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";04M24E Affections de la CMD 04 avec décès : séjours de moins de 2 jours;0;04M24E;2;2;0.5;0;0;0;83;83;50;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";04M252 Grippes, niveau 2;0;04M252;2;2;8;0;0;0;62.5;62.5;100;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";05M073 Thrombophlébites veineuses profondes, niveau 3;0;05M073;2;2;12;0;50;0;73.5;73.5;50;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";06M192 Affections sévères du tube digestif, niveau 2;0;06M192;2;2;8.5;0;0;0;59;59;50;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";16M11T Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, très courte durée;0;16M11T;2;2;1;0;0;0;84.5;84.5;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";18M03T Maladies virales, âge supérieur à 17 ans, très courte durée;0;18M03T;2;2;1;0;0;0;73.5;73.5;50;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";23M20Z Autres symptômes et motifs de recours aux soins de la CMD 23;0;23M20Z;2;2;5;0;0;0;87.5;87.5;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";Autres;1;Autres;70;70;8.4285714286;0;1.4285714286;0;71.271428571;77;35.714285714;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";04M072 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 2;0;04M072;6;6;10.333333333;0;0;0;78.666666667;82.5;50;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";04M073 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 3;0;04M073;6;6;12.833333333;0;0;0;90.5;92;50;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";18M033 Maladies virales, âge supérieur à 17 ans, niveau 3;0;18M033;5;5;11.2;0;0;0;80;80;40;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";20Z042 Ethylisme avec dépendance, niveau 2;0;20Z042;3;3;6.3333333333;0;0;0;52.333333333;53;66.666666667;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";23Z02Z Soins Palliatifs, avec ou sans acte;0;23Z02Z;3;3;18.333333333;0;0;0;74.666666667;71;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";18M03T Maladies virales, âge supérieur à 17 ans, très courte durée;0;18M03T;2;2;0;0;0;0;62;62;100;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";19M063 Troubles mentaux d'origine organique et retards mentaux, âge supérieur à 79 ans, niveau 3;0;19M063;2;2;13;0;0;0;88;88;100;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";01M053 Infections du système nerveux à l'exception des méningites virales, niveau 3;0;01M053;1;1;18;0;0;0;92;92;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";01M15T Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, très courte durée;0;01M15T;1;1;0;0;0;0;84;84;100;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";04M07T Transferts et autres séjours courts pour infections et inflammations respiratoires, âge supérieur à 17 ans;0;04M07T;1;1;0;0;0;0;85;85;100;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";04M133 Oedème pulmonaire et détresse respiratoire, niveau 3;0;04M133;1;1;16;0;0;0;100;100;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";06M043 Hémorragies digestives, niveau 3;0;06M043;1;1;11;0;0;0;90;90;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";07M073 Cirrhoses alcooliques, niveau 3;0;07M073;1;1;13;0;0;0;60;60;100;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";08M254 Fractures pathologiques et autres tumeurs malignes de l'appareil musculosquelettique et du tissu conjonctif, niveau 4;0;08M254;1;1;32;0;0;0;98;98;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";09M063 Ulcères cutanés, niveau 3;0;09M063;1;1;11;0;0;0;78;78;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";10M183 Troubles nutritionnels divers, âge supérieur à 17 ans, niveau 3;0;10M183;1;1;22;0;0;0;92;92;100;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";10M184 Troubles nutritionnels divers, âge supérieur à 17 ans, niveau 4;0;10M184;1;1;8;0;0;0;92;92;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";11M163 Autres affections des reins et des voies urinaires, à l'exception de celles d'origine diabétique, âge supérieur à 17 ans, niveau 3;0;11M163;1;1;23;0;0;0;93;93;100;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";23M063 Autres facteurs influant sur l'état de santé, niveau 3;0;23M063;1;1;11;0;0;0;69;69;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";23M064 Autres facteurs influant sur l'état de santé, niveau 4;0;23M064;1;1;18;0;0;0;91;91;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:46:45";="590781670";04M073 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 3;0;04M073;15;15;13.066666667;0;0;0;86.466666667;88;33.333333333;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:45";="590781670";04M072 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 2;0;04M072;10;10;11.9;0;0;0;82.8;85;70;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:45";="590781670";05M093 Insuffisances cardiaques et états de choc circulatoire, niveau 3;0;05M093;6;6;12.333333333;0;0;0;82.666666667;83.5;16.666666667;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:45";="590781670";05M083 Arythmies et troubles de la conduction cardiaque, niveau 3;0;05M083;3;3;9;0;0;0;82;85;66.666666667;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:45";="590781670";05M092 Insuffisances cardiaques et états de choc circulatoire, niveau 2;0;05M092;3;3;7.6666666667;0;0;0;85;88;66.666666667;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:45";="590781670";18M031 Maladies virales, âge supérieur à 17 ans, niveau 1;0;18M031;2;2;3;0;0;0;39.5;39.5;50;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:45";="590781670";18M033 Maladies virales, âge supérieur à 17 ans, niveau 3;0;18M033;2;2;21;0;0;0;90;90;50;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:45";="590781670";04M074 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 4;0;04M074;1;1;29;0;0;0;71;71;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:45";="590781670";04M253 Grippes, niveau 3;0;04M253;1;1;33;0;0;0;85;85;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:45";="590781670";05M054 Syncopes et lipothymies, niveau 4;0;05M054;1;1;26;0;0;0;83;83;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:45";="590781670";05M073 Thrombophlébites veineuses profondes, niveau 3;0;05M073;1;1;11;0;0;0;65;65;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:45";="590781670";08M263 Fractures du rachis, niveau 3;0;08M263;1;1;13;0;0;0;89;89;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:45";="590781670";10M023 Diabète, âge supérieur à 35 ans, niveau 3;0;10M023;1;1;10;0;0;0;74;74;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:45";="590781670";10M024 Diabète, âge supérieur à 35 ans, niveau 4;0;10M024;1;1;13;0;0;0;84;84;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:45";="590781670";11M044 Infections des reins et des voies urinaires, âge supérieur à 17 ans, niveau 4;0;11M044;1;1;21;0;0;0;88;88;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:45";="590781670";12M064 Prostatites aigües et orchites, niveau 4;0;12M064;1;1;11;0;0;0;82;82;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:45";="590781670";16M114 Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 4;0;16M114;1;1;8;0;0;0;57;57;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:45";="590781670";16M11T Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, très courte durée;0;16M11T;1;1;1;0;0;0;76;76;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:45";="590781670";18M032 Maladies virales, âge supérieur à 17 ans, niveau 2;0;18M032;1;1;6;0;0;0;63;63;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:45";="590781670";19M061 Troubles mentaux d'origine organique et retards mentaux, âge supérieur à 79 ans, niveau 1;0;19M061;1;1;2;0;0;0;90;90;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:45";="590781670";Autres;1;Autres;12;12;11;0;0;0;76.333333333;77.5;41.666666667;2023.7;X590781670;29AUG23;14:46:17
